CloneID	Antibody	Fisher.Pval	Fisher.OR	Hyper.Pval	Fisher.Padj	Hyper.Padj
clonotype_1094	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1094	HBVgp2_agag_env	1	0	1	1	1
clonotype_1094	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1094	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1094	HBVgp4_tt_core	1	0	1	1	1
clonotype_1094	HBVgp3_ag_x	1	0	1	1	1
clonotype_1094	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1094	HBVgp2_agat_env	1	0	1	1	1
clonotype_1094	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1094	HBVgp1_tg_pol	1	0	1	1	1
clonotype_1095	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1095	HBVgp3_cc_x	1	0	1	1	1
clonotype_1095	HBVgp3_gg_x	1	0	1	1	1
clonotype_1095	HBVgp2_ct_env	1	0	1	1	1
clonotype_1095	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1095	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1095	HBVgp4_ca_core	1	0	1	1	1
clonotype_1095	HBVgp4_ag_core	1	0	1	1	1
clonotype_1095	HBVgp2_ta_env	1	0	1	1	1
clonotype_1095	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1095	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1095	HBVgp2_ac_env	1	0	1	1	1
clonotype_1095	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1095	HBVgp4_cc_core	1	0	1	1	1
clonotype_1095	HBVgp2_cg_env	1	0	1	1	1
clonotype_1095	HBVgp4_gt_core	1	0	1	1	1
clonotype_1095	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1095	HBVgp2_tt_env	1	0	1	1	1
clonotype_1095	HBVgp2_at_env	1	0	1	1	1
clonotype_1095	HBVgp2_gcac_env	1	0	1	1	1
clonotype_1095	HBVgp2_gcggg_env	1	0	1	1	1
clonotype_1095	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1095	HBVgp2_agag_env	1	0	1	1	1
clonotype_1095	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1095	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1095	HBVgp4_tt_core	1	0	1	1	1
clonotype_1095	HBVgp3_ag_x	1	0	1	1	1
clonotype_1095	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1095	HBVgp2_agat_env	1	0	1	1	1
clonotype_1095	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1095	HBVgp1_tg_pol	1	0	1	1	1
clonotype_1097	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1097	HBVgp3_cc_x	1	0	1	1	1
clonotype_1097	HBVgp3_gg_x	1	0	1	1	1
clonotype_1097	HBVgp2_ct_env	1	0	1	1	1
clonotype_1097	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1097	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1097	HBVgp4_ca_core	1	0	1	1	1
clonotype_1097	HBVgp4_ag_core	1	0	1	1	1
clonotype_1097	HBVgp2_ta_env	1	0	1	1	1
clonotype_1097	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1097	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1097	HBVgp2_ac_env	1	0	1	1	1
clonotype_1097	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1097	HBVgp4_cc_core	1	0	1	1	1
clonotype_1097	HBVgp2_cg_env	1	0	1	1	1
clonotype_1097	HBVgp4_gt_core	1	0	1	1	1
clonotype_1097	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1097	HBVgp2_tt_env	1	0	1	1	1
clonotype_1097	HBVgp2_at_env	1	0	1	1	1
clonotype_1097	HBVgp2_gcac_env	1	0	1	1	1
clonotype_1097	HBVgp2_gcggg_env	1	0	1	1	1
clonotype_1097	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1097	HBVgp2_agag_env	1	0	1	1	1
clonotype_1097	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1097	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1097	HBVgp4_tt_core	1	0	1	1	1
clonotype_1097	HBVgp3_ag_x	1	0	1	1	1
clonotype_1097	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1097	HBVgp2_agat_env	1	0	1	1	1
clonotype_1097	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1097	HBVgp1_tg_pol	1	0	1	1	1
clonotype_1098	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1098	HBVgp3_cc_x	1	0	1	1	1
clonotype_1098	HBVgp3_gg_x	1	0	1	1	1
clonotype_1098	HBVgp2_ct_env	1	0	1	1	1
clonotype_1098	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1098	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1098	HBVgp4_ca_core	1	0	1	1	1
clonotype_1098	HBVgp4_ag_core	1	0	1	1	1
clonotype_1098	HBVgp2_ta_env	1	0	1	1	1
clonotype_1098	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1098	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1098	HBVgp2_ac_env	1	0	1	1	1
clonotype_1098	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1098	HBVgp4_cc_core	1	0	1	1	1
clonotype_1098	HBVgp2_cg_env	1	0	1	1	1
clonotype_1098	HBVgp4_gt_core	1	0	1	1	1
clonotype_1098	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1098	HBVgp2_tt_env	1	0	1	1	1
clonotype_1098	HBVgp2_at_env	1	0	1	1	1
clonotype_1098	HBVgp2_gcac_env	1	0	1	1	1
clonotype_1098	HBVgp2_gcggg_env	1	0	1	1	1
clonotype_1098	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1098	HBVgp2_agag_env	1	0	1	1	1
clonotype_1098	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1098	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1098	HBVgp4_tt_core	1	0	1	1	1
clonotype_1098	HBVgp3_ag_x	1	0	1	1	1
clonotype_1098	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1098	HBVgp2_agat_env	1	0	1	1	1
clonotype_1098	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1098	HBVgp1_tg_pol	1	0	1	1	1
clonotype_1099	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1099	HBVgp3_cc_x	1	0	1	1	1
clonotype_1099	HBVgp3_gg_x	1	0	1	1	1
clonotype_1099	HBVgp2_ct_env	1	0	1	1	1
clonotype_1099	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1099	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1099	HBVgp4_ca_core	1	0	1	1	1
clonotype_1099	HBVgp4_ag_core	1	0	1	1	1
clonotype_1099	HBVgp2_ta_env	1	0	1	1	1
clonotype_1099	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1099	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1099	HBVgp2_ac_env	1	0	1	1	1
clonotype_1099	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1099	HBVgp4_cc_core	1	0	1	1	1
clonotype_1099	HBVgp2_cg_env	1	0	1	1	1
clonotype_1099	HBVgp4_gt_core	1	0	1	1	1
clonotype_1099	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1099	HBVgp2_tt_env	1	0	1	1	1
clonotype_1099	HBVgp2_at_env	1	0	1	1	1
clonotype_1099	HBVgp2_gcac_env	1	0	1	1	1
clonotype_1099	HBVgp2_gcggg_env	1	0	1	1	1
clonotype_1099	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1099	HBVgp2_agag_env	1	0	1	1	1
clonotype_1099	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1099	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1099	HBVgp4_tt_core	1	0	1	1	1
clonotype_1099	HBVgp3_ag_x	1	0	1	1	1
clonotype_1099	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1099	HBVgp2_agat_env	1	0	1	1	1
clonotype_1099	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1099	HBVgp1_tg_pol	1	0	1	1	1
clonotype_11	HBVgp2_gcgg_pol	1.644546406722553e-4	7.9583779141348945	1.64454640672255e-4	0.214869661840694	0.21486966184069362
clonotype_11	HBVgp3_cc_x	0.04705620058804713	3.835333337495057	0.04705620058804712	1	1
clonotype_11	HBVgp3_gg_x	1	0	1	1	1
clonotype_11	HBVgp2_ct_env	3.6005695537956835e-4	5.66353109012527	3.6005695537956825e-4	0.4070221801331771	0.4070221801331773
clonotype_11	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_11	HBVgp2_aagc_env	1	0	1	1	1
clonotype_11	HBVgp4_ca_core	1	0	1	1	1
clonotype_11	HBVgp4_ag_core	3.8395827788044676e-8	7.1916678232597295	3.839582778804454e-8	2.4366540826118693e-4	2.4366540826118607e-4
clonotype_11	HBVgp2_ta_env	0.018352199511380198	3.4091502559814177	0.01835219951138016	1	1
clonotype_11	HBVgp1_ccag_pol	0.29876217075352013	1.584035879496355	0.29876217075352024	1	1
clonotype_11	HBVgp1_aa_pol	0.14350884117313062	2.0192612200395885	0.14350884117313054	1	1
clonotype_11	HBVgp2_ac_env	0.009573062830172153	3.4647372239890237	0.009573062830172176	1	1
clonotype_11	HBVgp1_ccat_pol	0.1749402005159414	2.6882505504159315	0.1749402005159413	1	1
clonotype_11	HBVgp4_cc_core	0.4017834183406287	1.9698957944237996	0.4017834183406287	1	1
clonotype_11	HBVgp2_cg_env	4.64527490188788e-4	3.849712492318157	4.6452749018878844e-4	0.4972458963049766	0.49724589630497706
clonotype_11	HBVgp4_gt_core	5.038905227809086e-5	9.973374007703999	5.0389052278090915e-5	0.08953731477398522	0.08953731477398531
clonotype_11	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_11	HBVgp2_tt_env	0.05375037604448689	2.9024277863661103	0.05375037604448688	1	1
clonotype_11	HBVgp2_at_env	0.15376033914487547	2.2545232863305236	0.1537603391448753	1	1
clonotype_11	HBVgp2_gcac_env	5.938844785486652e-7	6.173616425508781	5.938844785486658e-7	0.0021105704152453884	0.0021105704152453906
clonotype_11	HBVgp2_gcggg_env	0.0010296747074955356	3.752766705056577	0.0010296747074955354	0.8546290044695717	0.8546290044695725
clonotype_11	HBVgp2_gtcg_env	0.00814664161488232	5.298956090035594	0.00814664161488232	1	1
clonotype_11	HBVgp2_agag_env	1	0	1	1	1
clonotype_11	HBVgp2_cagc_env	0.016591415997664494	4.261776543331612	0.016591415997664477	1	1
clonotype_11	HBVgp1_gcgt_pol	0.13347697390962643	7.292021556492358	0.13347697390962654	1	1
clonotype_11	HBVgp4_tt_core	9.692888919736096e-4	4.759428763765518	9.692888919736101e-4	0.8360916591872556	0.836091659187256
clonotype_11	HBVgp3_ag_x	1	0	1	1	1
clonotype_11	HBVgp2_aatg_env	1	0	1	1	1
clonotype_11	HBVgp2_agat_env	0.36110607403191963	2.2633630399410336	0.36110607403191974	1	1
clonotype_11	HBVgp2_gcca_env	0.05142181619897514	3.6949840591469876	0.05142181619897516	1	1
clonotype_11	HBVgp1_tg_pol	5.656152988693182e-7	7.651951379280916	5.656152988693187e-7	0.002093860701805977	0.0020938607018059787
clonotype_1100	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1100	HBVgp3_cc_x	1	0	1	1	1
clonotype_1100	HBVgp3_gg_x	1	0	1	1	1
clonotype_1100	HBVgp2_ct_env	1	0	1	1	1
clonotype_1100	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1100	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1100	HBVgp4_ca_core	1	0	1	1	1
clonotype_1100	HBVgp4_ag_core	1	0	1	1	1
clonotype_1100	HBVgp2_ta_env	1	0	1	1	1
clonotype_1100	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1100	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1100	HBVgp2_ac_env	1	0	1	1	1
clonotype_1100	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1100	HBVgp4_cc_core	1	0	1	1	1
clonotype_1100	HBVgp2_cg_env	1	0	1	1	1
clonotype_1100	HBVgp4_gt_core	1	0	1	1	1
clonotype_1100	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1100	HBVgp2_tt_env	1	0	1	1	1
clonotype_1100	HBVgp2_at_env	1	0	1	1	1
clonotype_1100	HBVgp2_gcac_env	1	0	1	1	1
clonotype_1100	HBVgp2_gcggg_env	1	0	1	1	1
clonotype_1100	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1100	HBVgp2_agag_env	1	0	1	1	1
clonotype_1100	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1100	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1100	HBVgp4_tt_core	1	0	1	1	1
clonotype_1100	HBVgp3_ag_x	1	0	1	1	1
clonotype_1100	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1100	HBVgp2_agat_env	1	0	1	1	1
clonotype_1100	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1100	HBVgp1_tg_pol	1	0	1	1	1
clonotype_1101	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1101	HBVgp3_cc_x	1	0	1	1	1
clonotype_1101	HBVgp3_gg_x	1	0	1	1	1
clonotype_1101	HBVgp2_ct_env	1	0	1	1	1
clonotype_1101	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1101	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1101	HBVgp4_ca_core	1	0	1	1	1
clonotype_1101	HBVgp4_ag_core	1	0	1	1	1
clonotype_1101	HBVgp2_ta_env	1	0	1	1	1
clonotype_1101	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1101	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1101	HBVgp2_ac_env	1	0	1	1	1
clonotype_1101	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1101	HBVgp4_cc_core	1	0	1	1	1
clonotype_1101	HBVgp2_cg_env	1	0	1	1	1
clonotype_1101	HBVgp4_gt_core	1	0	1	1	1
clonotype_1101	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1101	HBVgp2_tt_env	1	0	1	1	1
clonotype_1101	HBVgp2_at_env	1	0	1	1	1
clonotype_1101	HBVgp2_gcac_env	1	0	1	1	1
clonotype_1101	HBVgp2_gcggg_env	1	0	1	1	1
clonotype_1101	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1101	HBVgp2_agag_env	1	0	1	1	1
clonotype_1101	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1101	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1101	HBVgp4_tt_core	1	0	1	1	1
clonotype_1101	HBVgp3_ag_x	1	0	1	1	1
clonotype_1101	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1101	HBVgp2_agat_env	1	0	1	1	1
clonotype_1101	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1101	HBVgp1_tg_pol	1	0	1	1	1
clonotype_1102	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1102	HBVgp3_cc_x	1	0	1	1	1
clonotype_1102	HBVgp3_gg_x	1	0	1	1	1
clonotype_1102	HBVgp2_ct_env	1	0	1	1	1
clonotype_1102	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1102	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1102	HBVgp4_ca_core	1	0	1	1	1
clonotype_1102	HBVgp4_ag_core	1	0	1	1	1
clonotype_1102	HBVgp2_ta_env	1	0	1	1	1
clonotype_1102	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1102	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1102	HBVgp2_ac_env	1	0	1	1	1
clonotype_1102	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1102	HBVgp4_cc_core	1	0	1	1	1
clonotype_1102	HBVgp2_cg_env	1	0	1	1	1
clonotype_1102	HBVgp4_gt_core	1	0	1	1	1
clonotype_1102	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1102	HBVgp2_tt_env	1	0	1	1	1
clonotype_1102	HBVgp2_at_env	1	0	1	1	1
clonotype_1102	HBVgp2_gcac_env	1	0	1	1	1
clonotype_1102	HBVgp2_gcggg_env	1	0	1	1	1
clonotype_1102	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1102	HBVgp2_agag_env	1	0	1	1	1
clonotype_1102	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1102	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1102	HBVgp4_tt_core	1	0	1	1	1
clonotype_1102	HBVgp3_ag_x	1	0	1	1	1
clonotype_1102	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1102	HBVgp2_agat_env	1	0	1	1	1
clonotype_1102	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1102	HBVgp1_tg_pol	1	0	1	1	1
clonotype_1103	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1103	HBVgp3_cc_x	1	0	1	1	1
clonotype_1103	HBVgp3_gg_x	1	0	1	1	1
clonotype_1103	HBVgp2_ct_env	1	0	1	1	1
clonotype_1103	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1103	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1103	HBVgp4_ca_core	1	0	1	1	1
clonotype_1103	HBVgp4_ag_core	1	0	1	1	1
clonotype_1103	HBVgp2_ta_env	1	0	1	1	1
clonotype_1103	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1103	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1103	HBVgp2_ac_env	1	0	1	1	1
clonotype_1103	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1103	HBVgp4_cc_core	1	0	1	1	1
clonotype_1103	HBVgp2_cg_env	1	0	1	1	1
clonotype_1103	HBVgp4_gt_core	1	0	1	1	1
clonotype_1103	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1103	HBVgp2_tt_env	1	0	1	1	1
clonotype_1103	HBVgp2_at_env	1	0	1	1	1
clonotype_1103	HBVgp2_gcac_env	1	0	1	1	1
clonotype_1103	HBVgp2_gcggg_env	1	0	1	1	1
clonotype_1103	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1103	HBVgp2_agag_env	1	0	1	1	1
clonotype_1103	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1103	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1103	HBVgp4_tt_core	1	0	1	1	1
clonotype_1103	HBVgp3_ag_x	1	0	1	1	1
clonotype_1103	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1103	HBVgp2_agat_env	1	0	1	1	1
clonotype_1103	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1103	HBVgp1_tg_pol	1	0	1	1	1
clonotype_1104	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1104	HBVgp3_cc_x	1	0	1	1	1
clonotype_1104	HBVgp3_gg_x	1	0	1	1	1
clonotype_1104	HBVgp2_ct_env	1	0	1	1	1
clonotype_1104	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1104	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1104	HBVgp4_ca_core	1	0	1	1	1
clonotype_1104	HBVgp4_ag_core	1	0	1	1	1
clonotype_1104	HBVgp2_ta_env	1	0	1	1	1
clonotype_1104	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1104	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1104	HBVgp2_ac_env	1	0	1	1	1
clonotype_1104	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1104	HBVgp4_cc_core	1	0	1	1	1
clonotype_1104	HBVgp2_cg_env	1	0	1	1	1
clonotype_1104	HBVgp4_gt_core	1	0	1	1	1
clonotype_1104	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1104	HBVgp2_tt_env	1	0	1	1	1
clonotype_1104	HBVgp2_at_env	1	0	1	1	1
clonotype_1104	HBVgp2_gcac_env	1	0	1	1	1
clonotype_1104	HBVgp2_gcggg_env	1	0	1	1	1
clonotype_1104	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1104	HBVgp2_agag_env	1	0	1	1	1
clonotype_1104	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1104	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1104	HBVgp4_tt_core	1	0	1	1	1
clonotype_1104	HBVgp3_ag_x	1	0	1	1	1
clonotype_1104	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1104	HBVgp2_agat_env	1	0	1	1	1
clonotype_1104	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1104	HBVgp1_tg_pol	1	0	1	1	1
clonotype_1105	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1105	HBVgp3_cc_x	1	0	1	1	1
clonotype_1105	HBVgp3_gg_x	1	0	1	1	1
clonotype_1105	HBVgp2_ct_env	1	0	1	1	1
clonotype_1105	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1105	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1105	HBVgp4_ca_core	1	0	1	1	1
clonotype_1105	HBVgp4_ag_core	1	0	1	1	1
clonotype_1105	HBVgp2_ta_env	1	0	1	1	1
clonotype_1105	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1105	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1105	HBVgp2_ac_env	1	0	1	1	1
clonotype_1105	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1105	HBVgp4_cc_core	1	0	1	1	1
clonotype_1105	HBVgp2_cg_env	1	0	1	1	1
clonotype_1105	HBVgp4_gt_core	1	0	1	1	1
clonotype_1105	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1105	HBVgp2_tt_env	1	0	1	1	1
clonotype_1105	HBVgp2_at_env	1	0	1	1	1
clonotype_1105	HBVgp2_gcac_env	1	0	1	1	1
clonotype_1105	HBVgp2_gcggg_env	1	0	1	1	1
clonotype_1105	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1105	HBVgp2_agag_env	1	0	1	1	1
clonotype_1105	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1105	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1105	HBVgp4_tt_core	1	0	1	1	1
clonotype_1105	HBVgp3_ag_x	1	0	1	1	1
clonotype_1105	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1105	HBVgp2_agat_env	1	0	1	1	1
clonotype_1105	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1105	HBVgp1_tg_pol	1	0	1	1	1
clonotype_1106	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1106	HBVgp3_cc_x	1	0	1	1	1
clonotype_1106	HBVgp3_gg_x	1	0	1	1	1
clonotype_1106	HBVgp2_ct_env	1	0	1	1	1
clonotype_1106	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1106	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1106	HBVgp4_ca_core	1	0	1	1	1
clonotype_1106	HBVgp4_ag_core	1	0	1	1	1
clonotype_1106	HBVgp2_ta_env	1	0	1	1	1
clonotype_1106	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1106	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1106	HBVgp2_ac_env	1	0	1	1	1
clonotype_1106	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1106	HBVgp4_cc_core	1	0	1	1	1
clonotype_1106	HBVgp2_cg_env	1	0	1	1	1
clonotype_1106	HBVgp4_gt_core	1	0	1	1	1
clonotype_1106	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1106	HBVgp2_tt_env	1	0	1	1	1
clonotype_1106	HBVgp2_at_env	1	0	1	1	1
clonotype_1106	HBVgp2_gcac_env	1	0	1	1	1
clonotype_1106	HBVgp2_gcggg_env	1	0	1	1	1
clonotype_1106	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1106	HBVgp2_agag_env	1	0	1	1	1
clonotype_1106	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1106	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1106	HBVgp4_tt_core	1	0	1	1	1
clonotype_1106	HBVgp3_ag_x	1	0	1	1	1
clonotype_1106	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1106	HBVgp2_agat_env	1	0	1	1	1
clonotype_1106	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1106	HBVgp1_tg_pol	1	0	1	1	1
clonotype_1107	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1107	HBVgp3_cc_x	1	0	1	1	1
clonotype_1107	HBVgp3_gg_x	1	0	1	1	1
clonotype_1107	HBVgp2_ct_env	1	0	1	1	1
clonotype_1107	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1107	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1107	HBVgp4_ca_core	1	0	1	1	1
clonotype_1107	HBVgp4_ag_core	1	0	1	1	1
clonotype_1107	HBVgp2_ta_env	1	0	1	1	1
clonotype_1107	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1107	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1107	HBVgp2_ac_env	1	0	1	1	1
clonotype_1107	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1107	HBVgp4_cc_core	1	0	1	1	1
clonotype_1107	HBVgp2_cg_env	1	0	1	1	1
clonotype_1107	HBVgp4_gt_core	1	0	1	1	1
clonotype_1107	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1107	HBVgp2_tt_env	1	0	1	1	1
clonotype_1107	HBVgp2_at_env	1	0	1	1	1
clonotype_1107	HBVgp2_gcac_env	1	0	1	1	1
clonotype_1107	HBVgp2_gcggg_env	1	0	1	1	1
clonotype_1107	HBVgp2_gtcg_env	1	0	1	1	1
clonotype_1107	HBVgp2_agag_env	1	0	1	1	1
clonotype_1107	HBVgp2_cagc_env	1	0	1	1	1
clonotype_1107	HBVgp1_gcgt_pol	1	0	1	1	1
clonotype_1107	HBVgp4_tt_core	1	0	1	1	1
clonotype_1107	HBVgp3_ag_x	1	0	1	1	1
clonotype_1107	HBVgp2_aatg_env	1	0	1	1	1
clonotype_1107	HBVgp2_agat_env	1	0	1	1	1
clonotype_1107	HBVgp2_gcca_env	1	0	1	1	1
clonotype_1107	HBVgp1_tg_pol	1	0	1	1	1
clonotype_1108	HBVgp2_gcgg_pol	1	0	1	1	1
clonotype_1108	HBVgp3_cc_x	1	0	1	1	1
clonotype_1108	HBVgp3_gg_x	1	0	1	1	1
clonotype_1108	HBVgp2_ct_env	1	0	1	1	1
clonotype_1108	HBVgp1_gtcc_pol	1	0	1	1	1
clonotype_1108	HBVgp2_aagc_env	1	0	1	1	1
clonotype_1108	HBVgp4_ca_core	1	0	1	1	1
clonotype_1108	HBVgp4_ag_core	1	0	1	1	1
clonotype_1108	HBVgp2_ta_env	1	0	1	1	1
clonotype_1108	HBVgp1_ccag_pol	1	0	1	1	1
clonotype_1108	HBVgp1_aa_pol	1	0	1	1	1
clonotype_1108	HBVgp2_ac_env	1	0	1	1	1
clonotype_1108	HBVgp1_ccat_pol	1	0	1	1	1
clonotype_1108	HBVgp4_cc_core	1	0	1	1	1
clonotype_1108	HBVgp2_cg_env	1	0	1	1	1
clonotype_1108	HBVgp4_gt_core	1	0	1	1	1
clonotype_1108	HBVgp1_gttg_pol	1	0	1	1	1
clonotype_1108	HBVgp2_tt_env	1	0	1	1	1
clonotype_1108	HBVgp2_at_env	1	0	1	1	1
